"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSMARGIN_TTM"
"20151231","002762.SZ",180182463.59
"20151231","002763.SZ",1296302335.2
"20151231","002765.SZ",162051287.72
"20151231","002766.SZ",227014157.7
"20151231","002767.SZ",120052501.12
"20151231","002768.SZ",149406044.31
"20151231","002769.SZ",204415868.42
"20151231","002770.SZ",242475716.96
"20151231","002771.SZ",157394980.64
"20151231","002772.SZ",197460304.15
"20151231","002773.SZ",1848849784.61
"20151231","002775.SZ",265369351.8
"20151231","002776.SZ",182957194.15
"20151231","002777.SZ",193994995.37
"20151231","002778.SZ",96372137.11
"20151231","002779.SZ",104946472.63
"20151231","002780.SZ",142909112.19
"20151231","002781.SZ",580055457.27
"20151231","002782.SZ",161260445.33
"20151231","002783.SZ",336210708.8
"20151231","002785.SZ",157958458.12
"20151231","002786.SZ",392041874.47
"20151231","002787.SZ",215935612.59
"20151231","002788.SZ",528171847.17
"20151231","002789.SZ",268429624.9
"20151231","002790.SZ",284735577.31
"20151231","002791.SZ",922644209.91
"20151231","002792.SZ",524842304.54
"20151231","002793.SZ",170062704.11
"20151231","002795.SZ",141561453.82
"20151231","002796.SZ",96993970.77
"20151231","002798.SZ",123232844.68
"20151231","002799.SZ",94720231.16
"20151231","002800.SZ",83859305
"20151231","002801.SZ",133636896.39
"20151231","002802.SZ",89953634.17
"20151231","002803.SZ",108058922.65
"20151231","002805.SZ",61719010.17
"20151231","002806.SZ",58464335.82
"20151231","002808.SZ",63889243.62
"20151231","002809.SZ",162342756.72
"20151231","002810.SZ",129846867.34
"20151231","002811.SZ",332641622.46
"20151231","002812.SZ",292142389.77
"20151231","002813.SZ",236344635.98
"20151231","002815.SZ",643360264.97
"20151231","002816.SZ",130280396
"20151231","002817.SZ",112855988.27
"20151231","002818.SZ",726698505.16
"20151231","002819.SZ",82717993.34
"20151231","002820.SZ",243213631
"20151231","002821.SZ",400522239.59
"20151231","002822.SZ",445285372.95
"20151231","002823.SZ",230462764.8
"20151231","002824.SZ",143801301.7
"20151231","002825.SZ",122607437.63
"20151231","002826.SZ",239748950.71
"20151231","002827.SZ",130411558.64
"20151231","002828.SZ",161970418.15
"20151231","002829.SZ",114882927.88
"20151231","002830.SZ",226528839.96
"20151231","002831.SZ",1330695502.11
"20151231","002832.SZ",472255860.63
"20151231","002833.SZ",141253109.46
"20151231","002835.SZ",160796235.29
"20151231","002836.SZ",92661127.96
"20151231","002837.SZ",154118543.36
"20151231","002838.SZ",145958245.45
"20151231","002840.SZ",153079328.62
"20151231","002841.SZ",1157363271.73
"20151231","002842.SZ",108091355.31
"20151231","002843.SZ",97823921.15
"20151231","300001.SZ",724928273.67
"20151231","300002.SZ",1018702020.95
"20151231","300003.SZ",1531780870.88
"20151231","300004.SZ",298476382.63
"20151231","300005.SZ",906501850.02
"20151231","300006.SZ",357382183.09
"20151231","300007.SZ",319702279.47
"20151231","300008.SZ",165418625.36
"20151231","300009.SZ",454534968.24
"20151231","300010.SZ",475925857.12
"20151231","300011.SZ",491309643.66
"20151231","300012.SZ",694759219.18
"20151231","300013.SZ",157312229.96
"20151231","300014.SZ",376805855.97
"20151231","300015.SZ",1474921153.5
"20151231","300016.SZ",360304365.01
"20151231","300017.SZ",1312280183.8
"20151231","300018.SZ",165167943.2
"20151231","300019.SZ",199361482.41
"20151231","300020.SZ",483638923.88
"20151231","300021.SZ",296486740.2
"20151231","300022.SZ",479255684.27
"20151231","300023.SZ",133540991.86
"20151231","300024.SZ",574542759.44
"20151231","300025.SZ",367040247.92
"20151231","300026.SZ",2769526437.78
"20151231","300027.SZ",1947731598.69
"20151231","300028.SZ",41482886.7
"20151231","300029.SZ",7131627.34
"20151231","300030.SZ",236818056.84
"20151231","300031.SZ",158539928.11
"20151231","300032.SZ",744752861.31
"20151231","300033.SZ",1272660493.33
"20151231","300034.SZ",226069944.13
"20151231","300035.SZ",73111943.12
"20151231","300036.SZ",301059609.21
"20151231","300037.SZ",331168685.79
"20151231","300038.SZ",229525776.25
"20151231","300039.SZ",1145424887.31
"20151231","300040.SZ",152261303.8
"20151231","300041.SZ",320215036.82
"20151231","300042.SZ",60681292.49
"20151231","300043.SZ",721847382.31
"20151231","300044.SZ",159592636.12
"20151231","300045.SZ",209309461.17
"20151231","300046.SZ",52201308.44
"20151231","300047.SZ",331063451.21
"20151231","300048.SZ",315169417.48
"20151231","300049.SZ",407144312.35
"20151231","300050.SZ",326263044.11
"20151231","300051.SZ",167107082.12
"20151231","300052.SZ",147791931.73
"20151231","300053.SZ",153481582.95
"20151231","300054.SZ",355012196.18
"20151231","300055.SZ",556803589.35
"20151231","300056.SZ",194658746.81
"20151231","300057.SZ",333533602.17
"20151231","300058.SZ",2299736562.64
"20151231","300059.SZ",2488658343.01
"20151231","300060.SZ",63889243.62
"20151231","300061.SZ",213733292.57
"20151231","300062.SZ",237347079.77
"20151231","300063.SZ",299690111.63
"20151231","300064.SZ",269944528.57
"20151231","300065.SZ",110725001
"20151231","300066.SZ",225616886.95
"20151231","300067.SZ",224263930.37
"20151231","300068.SZ",777793232.42
"20151231","300069.SZ",56034939.47
"20151231","300070.SZ",2148520613.04
"20151231","300071.SZ",579809226.08
"20151231","300072.SZ",1853680015.52
"20151231","300073.SZ",71760440.93
"20151231","300074.SZ",185916175.44
"20151231","300075.SZ",256799384.17
"20151231","300076.SZ",77013877.47
"20151231","300077.SZ",199832355.61
"20151231","300078.SZ",364404491.37
"20151231","300079.SZ",634977028.31
"20151231","300080.SZ",371809210.25
"20151231","300081.SZ",165586414.31
"20151231","300082.SZ",138712741.24
"20151231","300083.SZ",454231978.35
"20151231","300084.SZ",122164210.17
"20151231","300085.SZ",271664865.02
"20151231","300086.SZ",204354435.32
"20151231","300087.SZ",231924108.4
"20151231","300088.SZ",493647301.96
"20151231","300089.SZ",124853764.13
"20151231","300090.SZ",496125875.05
"20151231","300091.SZ",237863959.02
"20151231","300092.SZ",34209663.51
"20151231","300093.SZ",128844997.71
"20151231","300094.SZ",217906344.86
"20151231","300095.SZ",209670969.46
"20151231","300096.SZ",182336839.43
"20151231","300097.SZ",139912739.72
"20151231","300098.SZ",304774883.72
"20151231","300099.SZ",88291863.02
"20151231","300100.SZ",664467823.03
"20151231","300101.SZ",286111919.63
"20151231","300102.SZ",121941551.52
"20151231","300103.SZ",64383996.15
"20151231","300104.SZ",1904716000.28
"20151231","300105.SZ",173526119.12
"20151231","300106.SZ",33329408.85
"20151231","300107.SZ",81564296.39
"20151231","300108.SZ",248206125.15
"20151231","300109.SZ",122920653.73
"20151231","300110.SZ",496324077.56
"20151231","300111.SZ",408612362.94
"20151231","300112.SZ",190871319.93
"20151231","300113.SZ",803922222.39
"20151231","300114.SZ",347897941.44
"20151231","300115.SZ",1097549179.25
"20151231","300116.SZ",170357888.15
"20151231","300117.SZ",339359786.73
"20151231","300118.SZ",1148622323.38
"20151231","300119.SZ",465642019.5
"20151231","300120.SZ",45680687.12
"20151231","300121.SZ",207902364.53
"20151231","300122.SZ",570973473.67
"20151231","300123.SZ",122356566.86
"20151231","300124.SZ",1342838935.17
"20151231","300125.SZ",80906908.22
"20151231","300126.SZ",100107426.98
"20151231","300127.SZ",123503767.88
"20151231","300128.SZ",314598332.3
"20151231","300129.SZ",519253189.94
"20151231","300130.SZ",368901899.52
"20151231","300131.SZ",181589103.7
"20151231","300132.SZ",97237799.59
"20151231","300133.SZ",988565137.86
"20151231","300134.SZ",441310890.48
"20151231","300135.SZ",196880755.6
"20151231","300136.SZ",389965586.19
"20151231","300137.SZ",309652555.06
"20151231","300138.SZ",170856537.6
"20151231","300139.SZ",109160799.88
"20151231","300140.SZ",96364628.77
"20151231","300141.SZ",72652990.9
"20151231","300142.SZ",431123302.77
"20151231","300143.SZ",87395743.99
"20151231","300144.SZ",1112446616.73
"20151231","300145.SZ",816273452.78
"20151231","300146.SZ",1501832177.44
"20151231","300147.SZ",625521624.15
"20151231","300148.SZ",308511863.13
"20151231","300149.SZ",156045325.49
"20151231","300150.SZ",175539532.15
"20151231","300151.SZ",116467790.66
"20151231","300152.SZ",249955723.92
"20151231","300153.SZ",174912693.19
"20151231","300154.SZ",153803174.72
"20151231","300155.SZ",309429573.35
"20151231","300156.SZ",350606687.48
"20151231","300157.SZ",416352383.41
"20151231","300158.SZ",1032855773.25
"20151231","300159.SZ",525238020.45
"20151231","300160.SZ",273349935.62
"20151231","300161.SZ",173966565.55
"20151231","300162.SZ",133269500.41
"20151231","300163.SZ",352242687.33
"20151231","300164.SZ",310101159.89
"20151231","300165.SZ",178504016.2
"20151231","300166.SZ",438030945.82
"20151231","300167.SZ",145266223.21
"20151231","300168.SZ",745279976.3
"20151231","300169.SZ",221063208.31
"20151231","300170.SZ",488889933.65
"20151231","300171.SZ",690365792.26
"20151231","300172.SZ",194144047.74
"20151231","300173.SZ",168151870.05
"20151231","300174.SZ",108105127.54
"20151231","300175.SZ",121959591.96
"20151231","300176.SZ",300631353.67
"20151231","300177.SZ",258332681.68
"20151231","300178.SZ",224824166.77
"20151231","300179.SZ",99403036.69
"20151231","300180.SZ",304777418.73
"20151231","300181.SZ",460515756.79
"20151231","300182.SZ",811260626.85
"20151231","300183.SZ",468009142.42
"20151231","300184.SZ",156032798.06
"20151231","300185.SZ",540397580.67
"20151231","300187.SZ",179737854.12
"20151231","300188.SZ",499830631.69
"20151231","300189.SZ",80856974.28
"20151231","300190.SZ",327978329.62
"20151231","300191.SZ",16937841.22
"20151231","300192.SZ",107096128.94
"20151231","300193.SZ",212381418.92
"20151231","300194.SZ",312973397.98
"20151231","300195.SZ",457213472.86
"20151231","300196.SZ",472479839.76
"20151231","300197.SZ",702794915.46
"20151231","300198.SZ",276895498.57
"20151231","300199.SZ",621510431.58
"20151231","300200.SZ",163597872.52
"20151231","300201.SZ",221155690.4
"20151231","300202.SZ",473296113.52
"20151231","300203.SZ",879782695.57
"20151231","300204.SZ",1180162692.9
"20151231","300205.SZ",452915625.49
"20151231","300206.SZ",290292903.43
"20151231","300207.SZ",992430121.38
"20151231","300208.SZ",524808252.96
"20151231","300209.SZ",125846561.43
"20151231","300210.SZ",180891173.53
"20151231","300211.SZ",56227236.88
"20151231","300212.SZ",541424871.29
"20151231","300213.SZ",294443933.92
"20151231","300214.SZ",252633493.42
"20151231","300215.SZ",201172881.94
"20151231","300216.SZ",299978335
"20151231","300217.SZ",233610765.46
"20151231","300218.SZ",289481943.11
"20151231","300219.SZ",414051130.44
"20151231","300220.SZ",63604540.1
"20151231","300221.SZ",209951418.94
"20151231","300222.SZ",375817629.25
"20151231","300223.SZ",38635307.57
"20151231","300224.SZ",381908590.98
"20151231","300225.SZ",199800082.74
"20151231","300226.SZ",-142779674.29
"20151231","300227.SZ",88817477.49
"20151231","300228.SZ",391040008.32
"20151231","300229.SZ",310482537.2
"20151231","300230.SZ",292014060.26
"20151231","300231.SZ",210455434.69
"20151231","300232.SZ",408289309.82
"20151231","300233.SZ",415626447.3
"20151231","300234.SZ",168642376.49
"20151231","300235.SZ",64577945.28
"20151231","300236.SZ",152540763.5
"20151231","300237.SZ",600222662.25
"20151231","300238.SZ",185274103.99
"20151231","300239.SZ",55662168.42
"20151231","300240.SZ",380548708.84
"20151231","300241.SZ",143081873.25
"20151231","300242.SZ",118921293
"20151231","300243.SZ",208398648.91
"20151231","300244.SZ",624720009.71
"20151231","300245.SZ",157988138.55
"20151231","300246.SZ",149579023.91
"20151231","300247.SZ",175449455.08
"20151231","300248.SZ",273084239.82
"20151231","300249.SZ",228808970.19
"20151231","300250.SZ",188895561.98
"20151231","300251.SZ",513118872.43
"20151231","300252.SZ",436167191.2
"20151231","300253.SZ",407665169
"20151231","300254.SZ",469652335.03
"20151231","300255.SZ",611867960.76
"20151231","300256.SZ",465464651.98
"20151231","300257.SZ",406626020.02
"20151231","300258.SZ",272965340.07
"20151231","300259.SZ",156671655.9
"20151231","300260.SZ",97077171.87
"20151231","300261.SZ",211520024.04
"20151231","300262.SZ",186344088.3
"20151231","300263.SZ",345223184.23
"20151231","300264.SZ",60610230.47
"20151231","300265.SZ",312389698.22
"20151231","300266.SZ",278309007.48
"20151231","300267.SZ",903793607.51
"20151231","300268.SZ",1801743.19
"20151231","300269.SZ",584379328.05
"20151231","300270.SZ",141485068.98
"20151231","300271.SZ",587764507.07
"20151231","300272.SZ",184269021.92
"20151231","300273.SZ",488400672.89
"20151231","300274.SZ",1082854367.39
"20151231","300275.SZ",55384414.05
"20151231","300276.SZ",89543447.29
"20151231","300277.SZ",92490573.3
"20151231","300278.SZ",313731357.14
"20151231","300279.SZ",137350086.5
"20151231","300280.SZ",59722475.97
"20151231","300281.SZ",109272211.83
"20151231","300282.SZ",321932449.75
"20151231","300283.SZ",81311969.34
"20151231","300284.SZ",918358862.86
"20151231","300285.SZ",203417006.63
"20151231","300286.SZ",175381875.85
"20151231","300287.SZ",514270078.04
"20151231","300288.SZ",239988594.54
"20151231","300289.SZ",393792432.29
"20151231","300290.SZ",169208717.02
"20151231","300291.SZ",484980488.49
"20151231","300292.SZ",395550313.68
"20151231","300293.SZ",82646052.44
"20151231","300294.SZ",348234916.35
"20151231","300295.SZ",604791323.84
"20151231","300296.SZ",844487155.44
"20151231","300297.SZ",380907408.58
"20151231","300298.SZ",424511398.95
"20151231","300299.SZ",191835120.94
"20151231","300300.SZ",192739085.85
"20151231","300301.SZ",368052670.91
"20151231","300302.SZ",149471205.97
"20151231","300303.SZ",226053840.57
"20151231","300304.SZ",133953319.39
"20151231","300305.SZ",131954792.1
"20151231","300306.SZ",118148358.83
"20151231","300307.SZ",300113139.03
"20151231","300308.SZ",32960014.04
"20151231","300309.SZ",175593149.19
"20151231","300310.SZ",256515437.92
"20151231","300311.SZ",234912361.85
"20151231","300312.SZ",258935109.75
"20151231","300313.SZ",49635126.31
"20151231","300314.SZ",115912144.78
"20151231","300315.SZ",690369471.2
"20151231","300316.SZ",263830906.14
"20151231","300317.SZ",471948105.91
"20151231","300318.SZ",128272777.81
"20151231","300319.SZ",147419965.36
"20151231","300320.SZ",216550455.54
"20151231","300321.SZ",96912512.03
"20151231","300322.SZ",129671872.49
"20151231","300323.SZ",159994427.73
"20151231","300324.SZ",489910904.87
"20151231","300325.SZ",210768153.13
"20151231","300326.SZ",338366007.16
"20151231","300327.SZ",174120654.21
"20151231","300328.SZ",163271012.21
"20151231","300329.SZ",104616004.94
"20151231","300330.SZ",26544065.53
"20151231","300331.SZ",102653336.07
"20151231","300332.SZ",252657487.46
"20151231","300333.SZ",127702002.27
"20151231","300334.SZ",191953611.23
"20151231","300335.SZ",158530537.56
"20151231","300336.SZ",475196459.14
"20151231","300337.SZ",-6218307.83
"20151231","300338.SZ",132622876.47
"20151231","300339.SZ",427764625.54
"20151231","300340.SZ",10942171.37
"20151231","300341.SZ",282948164.29
"20151231","300342.SZ",205453207.33
"20151231","300343.SZ",146841481.28
"20151231","300344.SZ",14702896.65
"20151231","300345.SZ",94688048.48
"20151231","300346.SZ",56651087.36
"20151231","300347.SZ",422250703.06
"20151231","300348.SZ",235769680.94
"20151231","300349.SZ",228001254.49
"20151231","300350.SZ",191907373.84
"20151231","300351.SZ",230121774.27
"20151231","300352.SZ",255547959.48
"20151231","300353.SZ",192485185.49
"20151231","300354.SZ",66014039.18
"20151231","300355.SZ",574440612.46
"20151231","300356.SZ",206242967.15
"20151231","300357.SZ",254001548.92
"20151231","300358.SZ",424451985.16
"20151231","300359.SZ",226989143.59
"20151231","300360.SZ",363117213.13
"20151231","300362.SZ",218260888.05
"20151231","300363.SZ",332493860.97
"20151231","300364.SZ",184125698.05
"20151231","300365.SZ",173352801.69
"20151231","300366.SZ",185226475.64
"20151231","300367.SZ",572379214.99
"20151231","300368.SZ",235384063.69
"20151231","300369.SZ",687334276.9
"20151231","300370.SZ",224327851.14
"20151231","300371.SZ",128061572.64
"20151231","300372.SZ",100203186.38
"20151231","300373.SZ",288822668.89
"20151231","300374.SZ",138467460.97
"20151231","300375.SZ",294685747.3
"20151231","300376.SZ",642532874.18
"20151231","300377.SZ",203823533.91
"20151231","300378.SZ",818950513.42
"20151231","300379.SZ",199744147.85
"20151231","300380.SZ",128335415.35
"20151231","300381.SZ",327919673.45
"20151231","300382.SZ",163450953.68
"20151231","300383.SZ",195312813.29
"20151231","300384.SZ",175941328.54
"20151231","300385.SZ",196722893.29
"20151231","300386.SZ",363714508.97
"20151231","300387.SZ",167748399.21
"20151231","300388.SZ",302218918.09
"20151231","300389.SZ",333640789.91
"20151231","300390.SZ",120012946
"20151231","300391.SZ",64063693.04
"20151231","300392.SZ",252582492.78
"20151231","300393.SZ",237018990.54
"20151231","300394.SZ",149523889.6
"20151231","300395.SZ",173428615.71
"20151231","300396.SZ",333594175.18
"20151231","300397.SZ",22756654.94
"20151231","300398.SZ",210245755.64
"20151231","300399.SZ",67110975.12
"20151231","300400.SZ",101768098.94
"20151231","300401.SZ",55462026.81
"20151231","300402.SZ",142375313.72
"20151231","300403.SZ",269041040.13
"20151231","300404.SZ",62793596.27
"20151231","300405.SZ",112738308.63
"20151231","300406.SZ",408435135.34
"20151231","300407.SZ",185162591.74
"20151231","300408.SZ",1238290864.01
"20151231","300409.SZ",220328389.67
"20151231","300410.SZ",126689104.12
"20151231","300411.SZ",130896267.24
"20151231","300412.SZ",111540037.34
"20151231","300413.SZ",751521297.65
"20151231","300414.SZ",128648292.03
"20151231","300415.SZ",404508325.14
"20151231","300416.SZ",147235990.7
"20151231","300417.SZ",78827444.21
"20151231","300418.SZ",1090525223.59
"20151231","300419.SZ",104816274.38
"20151231","300420.SZ",75485988.76
"20151231","300421.SZ",116567486.06
"20151231","300422.SZ",146900150.43
"20151231","300423.SZ",99259239.69
"20151231","300424.SZ",200797460.83
"20151231","300425.SZ",157305567.8
"20151231","300426.SZ",193433794.6
"20151231","300427.SZ",153050301.99
"20151231","300428.SZ",97081112.33
"20151231","300429.SZ",149147392.71
"20151231","300430.SZ",119911133.84
"20151231","300431.SZ",427181111.36
"20151231","300432.SZ",298648928.89
"20151231","300433.SZ",4106876713.98
"20151231","300434.SZ",46066851.35
"20151231","300435.SZ",162166509.83
"20151231","300436.SZ",271290309.8
"20151231","300437.SZ",93334531.16
"20151231","300438.SZ",210201069.86
"20151231","300439.SZ",401124132.16
"20151231","300440.SZ",245179394.02
"20151231","300441.SZ",73111813.96
"20151231","300442.SZ",181212396.47
"20151231","300443.SZ",226412386.21
"20151231","300444.SZ",252202451.55
"20151231","300445.SZ",114947694.01
"20151231","300446.SZ",154446985.41
"20151231","300447.SZ",148305190.94
"20151231","300448.SZ",201667535.51
"20151231","300449.SZ",168902281.94
"20151231","300450.SZ",230785693.21
"20151231","300451.SZ",210791533.64
"20151231","300452.SZ",89701047.82
"20151231","300453.SZ",108420730.07
"20151231","300455.SZ",107225401.02
"20151231","300456.SZ",74133624.48
"20151231","300457.SZ",126234891.53
"20151231","300458.SZ",452175095.97
"20151231","300459.SZ",126380689.04
"20151231","300460.SZ",107344360.43
"20151231","300461.SZ",55730884.54
"20151231","300462.SZ",90816674.02
"20151231","300463.SZ",606770517.14
"20151231","300464.SZ",102366721.36
"20151231","300465.SZ",226425987.01
"20151231","300466.SZ",92245204.28
"20151231","300467.SZ",122315208.53
"20151231","300468.SZ",132752148.31
"20151231","300469.SZ",178739136.08
"20151231","300470.SZ",187128210.68
"20151231","300471.SZ",480098057.07
"20151231","300472.SZ",69304952.6
"20151231","300473.SZ",271206906.84
"20151231","300474.SZ",178944417.76
"20151231","300475.SZ",170981631.63
"20151231","300476.SZ",313061143.28
"20151231","300477.SZ",299524433.85
"20151231","300478.SZ",128259928.38
"20151231","300479.SZ",111122749.04
"20151231","300480.SZ",70295530.7
"20151231","300481.SZ",110494970.61
"20151231","300482.SZ",286300136.75
"20151231","300483.SZ",98150693.81
"20151231","300484.SZ",144355393.82
"20151231","300485.SZ",368864474.39
"20151231","300486.SZ",103336840.7
"20151231","300487.SZ",108818101.54
"20151231","300488.SZ",111587680.11
"20151231","300489.SZ",54245314.5
"20151231","300490.SZ",155872487.12
"20151231","300491.SZ",93219410.48
"20151231","300492.SZ",80914027.09
"20151231","300493.SZ",135772566.3
"20151231","300494.SZ",172447916.03
"20151231","300495.SZ",206935736.7
"20151231","300496.SZ",317349363.34
"20151231","300497.SZ",205659562.62
"20151231","300498.SZ",9441562354.56
"20151231","300499.SZ",158349127.68
"20151231","300500.SZ",130608250.62
"20151231","300501.SZ",108047860.24
"20151231","300502.SZ",168566358.25
"20151231","300503.SZ",116655022.93
"20151231","300505.SZ",180684812.68
"20151231","300506.SZ",126547608.93
"20151231","300507.SZ",139552546.73
"20151231","300508.SZ",90340378.69
"20151231","300509.SZ",174147390.08
"20151231","300510.SZ",110682004.12
"20151231","300511.SZ",277339098.09
"20151231","300512.SZ",276353143.63
"20151231","300513.SZ",120942326.98
"20151231","300515.SZ",120571555.88
"20151231","300516.SZ",184194666.6
"20151231","300517.SZ",98173293.06
"20151231","300518.SZ",179250288.39
"20151231","300519.SZ",205020948.99
"20151231","300520.SZ",154701648.4
"20151231","300521.SZ",91643741.7
"20151231","300522.SZ",105817949.85
"20151231","300523.SZ",250887239.87
"20151231","300525.SZ",102789766.48
"20151231","300526.SZ",122583454.9
"20151231","300527.SZ",361875188.57
"20151231","300528.SZ",606424922.88
"20151231","300529.SZ",430280603.25
"20151231","300530.SZ",58349773.76
"20151231","300531.SZ",109037600.42
"20151231","300532.SZ",151793518.36
"20151231","300533.SZ",342333501.5
"20151231","300534.SZ",107952958.62
"20151231","300535.SZ",136957795.54
"20151231","300536.SZ",98447479.2
"20151231","300537.SZ",108709711.61
"20151231","300538.SZ",116647937.47
"20151231","300539.SZ",76819143.05
"20151231","300540.SZ",158047789.59
"20151231","300541.SZ",197543905.83
"20151231","300542.SZ",105977319.01
"20151231","300543.SZ",135305052.65
"20151231","300545.SZ",89301124.4
"20151231","300546.SZ",139090258.79
"20151231","300547.SZ",148551196.59
"20151231","300548.SZ",83891094.21
"20151231","300549.SZ",116460722.7
"20151231","300550.SZ",119551512.64
"20151231","300551.SZ",121362084.25
"20151231","300552.SZ",202623804.71
"20151231","300553.SZ",55802635.88
"20151231","300555.SZ",119656601.98
"20151231","300556.SZ",151861617.73
"20151231","300557.SZ",91909125.5
"20151231","300558.SZ",886720749.51
"20151231","300559.SZ",81510278.91
"20151231","300560.SZ",90980223.48
"20151231","300561.SZ",126381966.83
"20151231","300562.SZ",169976122.95
"20151231","300563.SZ",67638216.59
"20151231","300565.SZ",254151759.27
"20151231","300566.SZ",158656732.33
"20151231","300567.SZ",240318162.85
"20151231","300568.SZ",242748229.79
"20151231","300569.SZ",375287944.45
"20151231","300570.SZ",184312177.19
"20151231","300571.SZ",65223994.33
"20151231","300572.SZ",128661149.06
"20151231","300573.SZ",202347458.04
"20151231","300575.SZ",191323379.83
"20151231","300576.SZ",93360847.39
"20151231","300577.SZ",150028571.99
"20151231","300579.SZ",210364623.86
"20151231","300580.SZ",193624550.44
"20151231","300581.SZ",95184486.81
"20151231","300582.SZ",202642658.56
"20151231","300583.SZ",295638351.32
"20151231","300584.SZ",135888600.5
"20151231","300585.SZ",107315665.06
"20151231","300586.SZ",82224079.49
"20151231","300587.SZ",196560841.85
"20151231","300588.SZ",93983122.54
"20151231","300589.SZ",79579653.63
"20151231","300590.SZ",160655494.46
"20151231","300591.SZ",169884734.56
"20151231","300592.SZ",142792233.7
"20151231","300593.SZ",144638574.48
"20151231","300595.SZ",135636902.11
"20151231","300596.SZ",161471506.38
"20151231","300597.SZ",130156018.9
"20151231","300599.SZ",268521607.93
"20151231","600004.SH",2253559953.85
"20151231","600005.SH",-885431453.97
"20151231","600006.SH",2618247671.51
"20151231","600007.SH",1165744712
"20151231","600008.SH",2280846245.82
"20151231","600009.SH",2887686557.15
"20151231","600010.SH",-3210290540.85
"20151231","600011.SH",37383608674
"20151231","600012.SH",1456331827.27
"20151231","600017.SH",902494220.36
"20151231","600018.SH",9789605427.49
"20151231","600019.SH",14531192246.26
"20151231","600020.SH",2690787920
"20151231","600021.SH",4407168313.46
"20151231","600022.SH",884606254.29
"20151231","600023.SH",10349844566.2
"20151231","600026.SH",2353717046.52
"20151231","600027.SH",23801681000
"20151231","600028.SH",426112000000
"20151231","600029.SH",20085000000
"20151231","600031.SH",5790099000
"20151231","600033.SH",1635254230.75
"20151231","600035.SH",784575886.89
"20151231","600037.SH",513424207.64
"20151231","600038.SH",1922455059.74
"20151231","600039.SH",3796562581.34
"20151231","600048.SH",40975478450.96
"20151231","600050.SH",69344205521
"20151231","600051.SH",668345328
"20151231","600052.SH",447278993.86
"20151231","600053.SH",406141337.66
"20151231","600054.SH",830256381.53
"20151231","600055.SH",272255229.05
"20151231","600056.SH",2519079191.37
"20151231","600057.SH",2284127525.79
"20151231","600058.SH",1761450828.15
"20151231","600059.SH",474934915.56
"20151231","600060.SH",5140014370.5
"20151231","600061.SH",44957227.25
"20151231","600062.SH",2665272598.4
"20151231","600063.SH",657995248.31
"20151231","600064.SH",1116650880.57
"20151231","600065.SH",-7891940.43
"20151231","600066.SH",7904975343.39
"20151231","600067.SH",2153077520.71
"20151231","600068.SH",11530121625.13
"20151231","600069.SH",144322693.05
"20151231","600070.SH",98425815.51
"20151231","600071.SH",81491988.39
"20151231","600072.SH",74249217.54
"20151231","600073.SH",1788489593.93
"20151231","600074.SH",697064220.67
"20151231","600075.SH",198597900.72
"20151231","600076.SH",421445065.39
"20151231","600077.SH",627849296.31
"20151231","600078.SH",354242723.07
"20151231","600079.SH",3654144696.95
"20151231","600080.SH",331749711.13
"20151231","600081.SH",840176070.95
"20151231","600082.SH",66706574.65
"20151231","600083.SH",42253548.33
"20151231","600084.SH",178873542.76
"20151231","600085.SH",4980585493.09
"20151231","600086.SH",757757284.5
"20151231","600087.SH",1053446048.67
"20151231","600088.SH",134992214.68
"20151231","600089.SH",6746413033.44
"20151231","600090.SH",477587635.32
"20151231","600091.SH",468540.45
"20151231","600092.SH",-9888.62
"20151231","600093.SH",210830426.08
"20151231","600094.SH",1980439451.74
"20151231","600095.SH",109566804.59
"20151231","600096.SH",7258705371.07
"20151231","600097.SH",107984180.87
"20151231","600098.SH",3344363530.72
"20151231","600099.SH",48450538.07
"20151231","600100.SH",5516545242.71
"20151231","600101.SH",215900766.63
"20151231","600103.SH",300007082.54
"20151231","600104.SH",75541046576.39
"20151231","600105.SH",297202269.39
"20151231","600106.SH",281012740.78
"20151231","600107.SH",214231346.55
"20151231","600108.SH",504145787.65
"20151231","600110.SH",218711706.92
"20151231","600111.SH",1537670249.94
"20151231","600112.SH",188296448.11
"20151231","600113.SH",281153823.46
"20151231","600114.SH",440713808.85
"20151231","600115.SH",16698000000
"20151231","600116.SH",380748324.02
"20151231","600117.SH",-104166556.26
"20151231","600118.SH",771307950.69
"20151231","600119.SH",198105368.96
"20151231","600120.SH",1079110650.55
"20151231","600121.SH",249768263.81
"20151231","600122.SH",1588638694.33
"20151231","600123.SH",1225901976.79
"20151231","600125.SH",523654509.36
"20151231","600126.SH",-581062698.66
"20151231","600127.SH",214151552.23
"20151231","600128.SH",281183452.57
"20151231","600129.SH",2103115978.26
"20151231","600130.SH",151370869.25
"20151231","600131.SH",186163108.1
"20151231","600132.SH",1227280401.44
"20151231","600133.SH",949469924.47
"20151231","600135.SH",220409633.24
"20151231","600136.SH",180178154.16
"20151231","600137.SH",25362182.88
"20151231","600138.SH",2238999643.81
"20151231","600139.SH",381916659.5
"20151231","600141.SH",1890631927.46
"20151231","600143.SH",2586243443.48
"20151231","600145.SH",-785728.39
"20151231","600146.SH",-1296748.31
"20151231","600148.SH",146739369.8
"20151231","600149.SH",1480457.08
"20151231","600150.SH",2358272850.56
"20151231","600151.SH",683683405.7
